id_listing_anon,room_type,listing_neighborhood,total_reviews
991925ed-9829-4ea6-aca3-6fec36491a4f,Private room,-unknown-,16
48baec90-7b63-4bfd-ad55-67af7ff4ee14,Private room,Copacabana,1
fae532c5-9131-4985-9d3e-67999368bca3,Entire home/apt,Copacabana,2
d2488ebc-3863-4032-a6e2-291d6dc413e3,Entire home/apt,Recreio dos Bandeirantes,4
e35262e2-cbfe-4f5f-ae87-ffe18cd6596c,Entire home/apt,-unknown-,1
4e622d3e-593f-4348-9ae7-538df237acef,Entire home/apt,Copacabana,2
9c6ce45d-1555-4de4-a853-67906a9e1509,Entire home/apt,GlÃ_ria,2
ea19d568-90a0-4924-b013-05927a41a3ac,Entire home/apt,-unknown-,0
15d1f78e-bfc2-4a55-a44c-e6114d77ecec,Entire home/apt,-unknown-,0
b01eddac-b0c7-460a-83c1-cc20893b5076,Entire home/apt,-unknown-,16
f8901cb0-f253-445e-916c-56c81127da48,Entire home/apt,-unknown-,0
84b10757-32df-47cb-9ff1-32c633dd143c,Entire home/apt,Vidigal,0
f6dd0d83-ad92-4330-8a53-b9c1c6d70e41,Entire home/apt,Leme,0
ed076a1f-8b03-4d2b-b26b-cd1b22189a25,Entire home/apt,-unknown-,7
b94e50db-4d4b-4889-9fe4-f31ddb694617,Private room,-unknown-,0
7b8bd793-3fe6-4bdb-a771-8b7f451bd662,Entire home/apt,Copacabana,3
5021bc21-829d-46f2-b9ef-8d3dac40dfa2,Entire home/apt,-unknown-,0
f120ccc1-70f1-4a2c-a9ba-434a0e0c9aee,Entire home/apt,Ipanema,0
9fb683d3-e25b-4f0b-8af4-f2d23dbcb510,Entire home/apt,-unknown-,8
6d713e51-2838-4092-87de-3d59c4d88458,Private room,Ipanema,8
7d17255c-4424-4cd8-b853-38d7e2517715,Entire home/apt,GrajaÃº,0
ab6e31c1-d36b-4ea8-b446-129620b784bb,Entire home/apt,-unknown-,0
8a8b80b9-2118-4797-9dac-09f83e72be06,Entire home/apt,-unknown-,0
63afe402-6ebc-493d-9f06-54b6ed98282c,Entire home/apt,Copacabana,1
534c0e63-a866-4d05-bb66-d6788a45e600,Shared room,-unknown-,1
534b239c-e32a-464c-a6d1-1a3695feac92,Private room,-unknown-,0
7b350019-d361-4e1d-9546-91337b80a168,Entire home/apt,-unknown-,0
3ae3203f-b8ae-42a6-8645-56c38d2be370,Entire home/apt,-unknown-,1
5f9959a2-948e-4512-a557-047cd059b183,Entire home/apt,Barra da Tijuca,0
da592b49-6f82-48ff-a186-9899bca58f5f,Private room,-unknown-,1
dddcd3c1-4007-4411-a144-fb2d6fed717d,Private room,Copacabana,41
44b74d1b-c978-4a86-ae2e-88a361dddd40,Shared room,Copacabana,62
e0c9ad4d-20f0-4fef-90a8-3fbcc88faefc,Entire home/apt,Botafogo,12
25efee07-b929-4184-a4a8-a40cfec9b967,Entire home/apt,-unknown-,0
c47dd045-d54f-4921-b30e-77db79c92afa,Entire home/apt,-unknown-,0
07397c4c-6807-47e1-aca9-2f2628eab418,Entire home/apt,Copacabana,0
8f80059b-63a0-49cf-92f2-53e4e270f281,Entire home/apt,-unknown-,0
3fddc38e-2578-44d5-a873-5468eb329243,Private room,-unknown-,0
5aa80243-e78d-43c8-b323-84ac1328147b,Private room,-unknown-,48
70ba2be1-9e91-4f6e-a08e-695a16acc1a1,Entire home/apt,Botafogo,1
a9695f7d-fd0e-4457-95d4-8984b9323741,Entire home/apt,-unknown-,2
930bf504-ebae-4e0f-ada4-c6c7b326a232,Entire home/apt,Copacabana,0
31781f31-ec0c-42e8-aee9-a0e33f205803,Entire home/apt,Barra da Tijuca,0
a1415714-7c6a-4548-a960-71bcf8124f2f,Entire home/apt,Leblon,0
019bd379-64d2-492f-a34a-60137635e499,Entire home/apt,-unknown-,1
10681b01-e00e-4c01-bfed-35dc83d50b3f,Entire home/apt,-unknown-,0
5adc3806-4568-4eec-9441-7b1644f8e379,Private room,-unknown-,0
4a507dd2-360c-4a4b-95fe-256f2540e240,Entire home/apt,-unknown-,3
581c9574-40f6-4545-ae07-784856b78d66,Entire home/apt,Copacabana,0
552949da-92bd-47d8-b2c6-3df2306ecbc4,Entire home/apt,Copacabana,2
36275042-ba22-4085-8488-9f19f3b83090,Entire home/apt,-unknown-,0
b5f208a7-d31a-47e9-a16c-5d193a1c598b,Entire home/apt,Copacabana,4
20322190-fedc-4c03-8878-a5e433bdc233,Entire home/apt,Copacabana,0
68e16d8a-acee-42fa-9294-96dff75fdd72,Entire home/apt,-unknown-,0
ddee792b-d966-4ff5-bd79-1c4e7affca3f,Entire home/apt,Copacabana,0
ba36f39b-a90f-428d-9de4-b1847a937cda,Entire home/apt,-unknown-,0
86769cde-fd3e-4f40-b544-988d0f97f9cb,Entire home/apt,-unknown-,3
d6de0d5f-0af1-47c2-bf42-4cb3e0e01618,Entire home/apt,Ipanema,1
5d4bf9d3-6da6-43fb-997b-0759fc30e769,Entire home/apt,Ipanema,0
70eda9f4-96fb-4be4-99b1-de692ccb73d7,Private room,Copacabana,1
a171da34-cafe-43e6-86a7-cdfc45c9ff51,Entire home/apt,Copacabana,49
ff1ab426-503d-42a9-9b48-08a30d7b1500,Entire home/apt,Copacabana,0
a15b8d1e-5c3d-4888-9ed5-d52f9ba371ab,Entire home/apt,-unknown-,0
43e0c18f-5066-4eb3-915f-0bc29701be52,Private room,Lapa,1
750cc470-e301-43af-a282-756fb9892d31,Private room,Barra da Tijuca,8
280be6de-839d-4292-b1b2-817759db4aae,Entire home/apt,Ipanema,4
d5e4c7f5-fae6-4370-8186-d2e03befe62b,Entire home/apt,Copacabana,8
cdee539d-ef99-4813-ac82-481733db8ce8,Entire home/apt,Ipanema,0
fbc41d9d-3c25-435f-99f3-649041024d39,Entire home/apt,-unknown-,0
5522d694-14db-4278-9900-a7410e9d180a,Entire home/apt,-unknown-,0
e073967a-9944-4b15-9bda-8dc9ebd9454f,Private room,Flamengo,9
448a0d09-608f-4ba7-8cea-a5ee41f4b9d4,Entire home/apt,-unknown-,2
1551cd41-3ab5-49c3-87d3-8e56755f5372,Entire home/apt,Rocha,1
081f3d7f-0275-4f66-98d0-bb15b56a4e72,Entire home/apt,-unknown-,0
2bf97136-fbe3-4916-87ee-c873939d7124,Entire home/apt,Copacabana,4
51f37c1d-6835-45c6-84f4-6a471e0e1304,Entire home/apt,-unknown-,0
8dd84f5f-7cdb-4181-8116-daf03edf7429,Entire home/apt,JoÃ¡,0
fad5572a-6f2d-431e-970f-2eb1cf8bd842,Entire home/apt,-unknown-,0
1f7f933d-4922-4417-bfc0-e636fcea6519,Entire home/apt,-unknown-,0
37b78e23-2919-4c29-b0f2-7c254ceed72c,Entire home/apt,-unknown-,0
a844695a-cb00-4b3b-abc9-adeaf4135623,Private room,-unknown-,0
5bac294c-923f-4dd2-ada8-e4ad6ca03a05,Private room,-unknown-,0
62fa0077-e577-4640-a9e4-1e6ddcfad43d,Entire home/apt,-unknown-,0
10cec830-f633-4828-b2d2-f7230857c14e,Entire home/apt,Laranjeiras,0
7e248fdb-3b4c-493f-a4d3-3589f285129c,Entire home/apt,Copacabana,4
50a1b28b-e701-424b-8b85-bf460f1d2e76,Entire home/apt,Copacabana,3
76568d59-5a72-47d1-beec-9ffc2953b59b,Private room,-unknown-,0
c5100a7d-aa59-4d12-a1f0-48572d4fb6d1,Private room,-unknown-,3
15d74f75-a234-41d8-bc44-217e3b2535b9,Entire home/apt,-unknown-,0
e506c719-2576-4634-9011-994e72243e85,Entire home/apt,-unknown-,1
101c8fe6-0f41-4a5e-91ae-f5eec1f10690,Entire home/apt,-unknown-,0
0388cf4b-6df2-4162-8b5d-92a02dff54af,Entire home/apt,Leblon,1
1d4958e6-f3d9-44c6-b341-7afa403f89f0,Entire home/apt,-unknown-,0
bbaba867-df57-49eb-a29e-92b98847efc1,Entire home/apt,-unknown-,0
353a68be-ecf9-4b7b-9533-c882dc2f0760,Entire home/apt,Barra da Tijuca,3
9ac182d2-374c-4184-944d-fcab45fa4b25,Entire home/apt,Copacabana,27
15a729f0-e11a-4d49-813b-928eb7b549ed,Entire home/apt,-unknown-,0
049b9c4c-9bd2-4ea6-9391-aa8671532a8d,Entire home/apt,-unknown-,0
b84ce6b0-81a1-4b08-86bf-7d5b2acd1df6,Entire home/apt,-unknown-,0
2cc23a09-9b67-4fdb-9287-d222029af3e9,Entire home/apt,-unknown-,0
ab3f42fe-4f39-419e-b833-0b3ed206608d,Private room,Leblon,1
65760bb5-a824-4789-83e8-5d159b2b2b8e,Entire home/apt,Urca,2
4d2f9e80-a6f8-4c05-a3be-f30c5eb07b6b,Entire home/apt,Leme,4
5707abcc-3c64-4141-a819-aaba59b55ef3,Entire home/apt,-unknown-,0
d0349a14-619e-4d66-ace2-8d1f1a99037d,Entire home/apt,Laranjeiras,0
db44dbf1-4248-4eb6-8672-1afacfa57743,Entire home/apt,-unknown-,0
7ae2a2ce-b57f-473e-b30e-566cc44dbf5e,Entire home/apt,-unknown-,0
c58977d0-a624-48f7-bcb6-b6fbd5956161,Private room,Ipanema,18
cf859b52-0047-4312-b60c-6e96cbc97521,Entire home/apt,-unknown-,1
ec827390-20a3-407a-bd51-ffcd88447711,Entire home/apt,-unknown-,0
1675b05c-5b63-4783-bb86-bd7cc69073ce,Entire home/apt,-unknown-,2
8b1381a9-74a5-4d3f-b12d-a8a9168bb349,Entire home/apt,-unknown-,0
c4049901-1014-49f4-a52a-0afe330abd8d,Entire home/apt,-unknown-,0
46afb7e9-9e1f-44a7-8e91-f234b10ad319,Entire home/apt,-unknown-,0
52132fe8-e44d-4ecd-a06c-0d3560482712,Entire home/apt,-unknown-,22
57b6d238-36c1-491c-b998-24b507c85f8e,Entire home/apt,Botafogo,5
16db7017-5172-4d64-9c07-38661b33f2ca,Shared room,-unknown-,0
d3c5f9c3-723d-41dd-88ed-34777714168d,Entire home/apt,-unknown-,0
b93f8caa-99b8-4e89-add7-a45f3be6308e,Entire home/apt,Copacabana,45
4873f969-34ed-4cef-bc8c-cf4cd592fbbf,Shared room,-unknown-,4
aadf21e6-2f17-49b8-b958-57d0410c967e,Entire home/apt,Barra da Tijuca,0
a649362b-0158-4e23-b60d-a30cfb4f3807,Private room,Santa Teresa,0
3356f0b4-0cdc-48dd-8e80-74b4c4c06a79,Entire home/apt,Copacabana,38
fbd04695-7f7c-4d5e-b7e0-b848ca768e30,Private room,HumaitÃ¡,12
6abb5ad2-9fcc-4a39-b066-b54e37bc1e7f,Entire home/apt,Botafogo,9
237f939f-c249-4735-bf6b-60458eebc418,Private room,Barra da Tijuca,31
d1fd7725-04ea-49d2-8603-6de4105b7c69,Entire home/apt,Copacabana,0
6d62523e-1ffb-4bba-be7f-3973c377e98b,Entire home/apt,-unknown-,1
3fcf45af-071f-4a36-bcdd-a3a2795f9d0d,Private room,-unknown-,0
dfb388dc-7365-40a8-b70f-638a2a050598,Private room,Leblon,12
3b89aa11-ac1d-4d3b-b8f7-f6c21e3a13b2,Entire home/apt,-unknown-,1
05aa020c-2a4b-4011-a621-99d587647444,Private room,-unknown-,2
ed610f58-025f-4969-a000-be16851bb7ad,Private room,Santa Teresa,95
90d804a1-50da-44c8-80ec-75525486c63f,Entire home/apt,-unknown-,0
d4218ace-940e-450c-bda7-4f4fc092b442,Entire home/apt,Botafogo,12
59275520-54c7-4dfd-9947-0da4710788d7,Entire home/apt,-unknown-,0
719cfe8c-63b5-4fd9-9486-e0586ea3db33,Entire home/apt,-unknown-,0
bcd74efc-6b2e-4b6b-b00b-62324222676e,Entire home/apt,-unknown-,2
d58f2686-a39a-403c-8002-3d62abd1a16a,Entire home/apt,Copacabana,0
d18675a7-695c-4007-9db0-b1447dc60b6c,Entire home/apt,-unknown-,1
e688ec0c-3e9c-48c9-808d-4e38cd7a2489,Entire home/apt,-unknown-,22
3fe00188-df0f-483c-abdb-a4811755f159,Entire home/apt,-unknown-,6
ba68cfaa-9896-40ff-ae0d-d33ff993c810,Private room,Botafogo,32
4661b18d-5791-4bed-a322-8c4681b102bc,Private room,-unknown-,0
75504784-8306-4204-a978-b5013c21a782,Entire home/apt,-unknown-,0
f76dcff9-9be3-4718-860e-9b73baae11d7,Entire home/apt,Ipanema,0
8fb0d0d9-3d2f-4767-80b2-364d6db8ed92,Entire home/apt,Lapa,2
b6652a05-df1d-412f-9ad2-3da448d5dc01,Entire home/apt,-unknown-,0
5fa313c1-e39f-46ee-93b7-4e4285348187,Entire home/apt,Botafogo,0
509b1526-4fad-40c0-ad4d-940a0646fcf5,Entire home/apt,-unknown-,0
6a30a43d-8400-431f-a712-b5ff01d7ba2c,Shared room,-unknown-,0
dfd45d46-3a38-4499-85ec-1ae267eeff6a,Entire home/apt,-unknown-,0
a088e8d7-c6cf-4cac-8d60-21a2aa3d8f0c,Entire home/apt,Ipanema,1
87e7f828-a97f-4178-92ff-7e225d73c8f0,Shared room,-unknown-,9
bd56d3fc-1e4e-4a72-a504-18f5296f80b1,Entire home/apt,Copacabana,51
b6490ae5-a307-401e-83d5-aac6c125311b,Entire home/apt,Lapa,0
0711315d-083a-4ee7-b049-d82602b5f1cd,Entire home/apt,-unknown-,0
b68d226a-193a-4948-b0a1-f7ead458cd0b,Entire home/apt,Copacabana,41
2e0f3a23-0a52-4c8e-916e-582d23f00478,Entire home/apt,-unknown-,0
a2851411-cb22-4ed9-9366-a1fd76fc87b9,Entire home/apt,Copacabana,3
0bdae92f-0b3e-4184-bbad-ef1098aed769,Entire home/apt,Copacabana,29
2b4929f7-d4f4-4cb8-8b86-8aae9aea0a35,Entire home/apt,Copacabana,7
3fbcd71a-8a9e-426e-b0e4-24d03774317f,Entire home/apt,-unknown-,9
3fb32e19-1e30-452d-b16f-d974cb193cb6,Entire home/apt,Copacabana,0
e4209b7f-c745-470e-925b-2b721097cdda,Entire home/apt,Ipanema,0
006959ec-944c-4593-8aab-943b65d66d73,Entire home/apt,Leme,2
7567f67a-bea5-42cc-aae5-929a091328f0,Entire home/apt,Copacabana,21
f605a9b1-57f5-43c0-b4f6-8314aa26887b,Entire home/apt,-unknown-,0
30db3027-5d76-438e-bcbb-f06a9f39ba04,Entire home/apt,-unknown-,0
679b8624-0f5d-4286-90d9-7a21bb757b1f,Entire home/apt,-unknown-,1
68c65f3f-6589-4b00-b77a-cdff264c54cc,Private room,-unknown-,22
4e4bf793-770a-42d9-8494-432ed17fa18c,Entire home/apt,-unknown-,47
378292fc-e1b4-47ae-83b9-28e1e0fd2554,Entire home/apt,-unknown-,0
28b9d6af-13df-4170-9a21-64f52802a366,Entire home/apt,Centro,0
8f891fc4-d795-49b9-9470-04d26ec3b617,Entire home/apt,-unknown-,0
f18d7183-85b3-43cb-89c7-1e06ff003fa0,Entire home/apt,Ipanema,1
473dd139-db06-45ce-917f-c54bfaacadb1,Entire home/apt,-unknown-,0
c58d266b-aefd-4d89-a87a-6c7336117755,Entire home/apt,Botafogo,0
eca223a2-28d4-4f97-81f5-0c3eca41ed17,Entire home/apt,Barra da Tijuca,0
2a3b2d42-5d5b-4887-abed-0b57f5e7559e,Entire home/apt,Leme,0
cd65c0d9-eef0-4335-a964-c25f57023008,Private room,Jardim BotÃ¢nico,12
da07af43-a7d7-48c5-854b-8a322f15456b,Entire home/apt,Copacabana,23
807d73cd-0fcc-413d-819c-f5f98351d1bb,Entire home/apt,-unknown-,0
f1e5ef9e-d6cc-4520-b82c-c5d5e33879a1,Entire home/apt,Copacabana,0
acf27420-eacb-4f04-b90b-4f344c60263b,Entire home/apt,Copacabana,0
2c75dd70-ea15-4e53-b76e-e3823d482b43,Entire home/apt,Recreio dos Bandeirantes,0
9b67ea0c-65dd-460c-9b80-424513101463,Entire home/apt,Copacabana,2
13fbf315-f06e-4e33-b432-c9464d28582d,Private room,-unknown-,2
0d4d82d4-0487-4eb8-9a62-ad18d7376ef4,Entire home/apt,Copacabana,0
c6bd7cc2-92ad-42bf-957d-89023d313613,Private room,-unknown-,0
3be70075-bfc5-46c6-86f3-ce10e69cad42,Entire home/apt,-unknown-,0
67979724-4cd2-42e8-b05a-940ad118e284,Entire home/apt,Copacabana,1
38f184be-07db-4d4d-a752-53e9040857a7,Entire home/apt,-unknown-,0
86201acd-3203-456a-8e7d-e2e04e2485aa,Entire home/apt,Copacabana,11
972912d1-6ee8-4581-99d6-9ce1161def32,Entire home/apt,Copacabana,0
3dc642f4-3176-4267-9cfe-06fd709a68b6,Private room,Ipanema,0
8f704663-3fea-4771-9d80-b1135e9e26ea,Entire home/apt,Flamengo,0
da5c84e9-b523-4d32-84a9-8526344405c9,Entire home/apt,Ipanema,0
343752d8-4035-4c1e-a8fd-95d50e22b25b,Entire home/apt,Copacabana,0
28f6f1cb-a5a6-4ee1-8420-8b39372e7148,Entire home/apt,-unknown-,0
521342b4-5639-409f-bbb7-ecca67ffb2de,Entire home/apt,-unknown-,0
46a39411-3106-40db-a400-6e7c944cafa0,Private room,Copacabana,36
ac361b95-c497-4476-a2f2-620455d44094,Entire home/apt,Barra da Tijuca,0
80b38125-c59d-4594-b44c-af7c06d62c60,Private room,Botafogo,1
58fdce47-f5f6-4290-93c2-a26fdd6b0d25,Private room,-unknown-,0
d25d92d6-fbcb-4717-9e9b-8302ac4287ef,Private room,-unknown-,0
2a846c20-d004-479b-a157-16f25c95a1be,Private room,-unknown-,0
6df585d5-44fa-46b1-8f0c-d1cf7f70ca65,Private room,Copacabana,5
c3adfbae-c3e0-4a75-83a2-6278c991a940,Entire home/apt,Jardim BotÃ¢nico,5
295e43dd-05f6-441d-a1f0-6c34f68cd95e,Entire home/apt,-unknown-,0
5d25dd8d-1bc5-444b-ae10-0031221afde6,Entire home/apt,-unknown-,0
4adc5c19-2785-4498-97dd-efa622b8df56,Entire home/apt,-unknown-,0
e022a084-922c-415f-9e27-b040530ca6cf,Entire home/apt,Barra da Tijuca,38
a0c3ae98-bf14-48b6-ab78-f68c3e725e6e,Entire home/apt,-unknown-,0
956495a7-a792-4e41-b183-a9dae54b0f48,Private room,Botafogo,0
c5faf25a-e7aa-4289-806b-d6583f19e8df,Private room,-unknown-,0
17379824-a07f-4a90-80db-5e53cb4a80e0,Entire home/apt,-unknown-,5
74c303ce-f152-4803-bdab-b24bd779a206,Private room,Copacabana,0
1de35927-cd18-4f00-852e-53831338a5d7,Entire home/apt,Recreio dos Bandeirantes,0
92e7ae85-53ef-481e-a046-28c43f5a9e06,Entire home/apt,Ipanema,4
4e6bf5cc-0ea9-4180-91e6-38ffc3ef351f,Entire home/apt,-unknown-,7
abd29521-698c-4074-bfd6-33a8b2e8e752,Entire home/apt,-unknown-,1
f339b568-79a8-456e-b14e-670b1222bcd6,Entire home/apt,-unknown-,0
097673da-8369-4f3f-910c-52a9597ed3b6,Entire home/apt,Copacabana,45
178e1c45-280b-4354-962a-85bafbc5a8b4,Entire home/apt,-unknown-,6
6afea360-1fb6-4724-a957-bf242a7af26a,Entire home/apt,-unknown-,0
f41d2a74-a590-424b-b56b-9e2760d92258,Private room,-unknown-,0
f44e2640-42ee-4b94-a643-afd5b6d29148,Entire home/apt,-unknown-,0
2708d646-4b5b-4c06-8108-158c6dd192ee,Shared room,-unknown-,0
56a81d89-333e-4a44-99af-ef5c3ade123b,Entire home/apt,Ipanema,25
52847728-df86-4eab-a0c0-aa7004ffe7e6,Private room,-unknown-,4
724fe884-d62c-407d-8a04-69abb1f3c0bb,Entire home/apt,-unknown-,0
c33ca404-6248-47f9-9d91-5aecf1eaf3b6,Entire home/apt,Barra da Tijuca,0
f6822854-6d3c-4cfd-a983-49603a401771,Private room,-unknown-,39
d5c079da-a573-406d-8bf6-66deb91a4478,Private room,Copacabana,33
3816ab3f-f026-427f-b524-be1d7ebcccad,Entire home/apt,Ipanema,0
acce4123-7091-4b9e-bca9-4ea432b0ec62,Shared room,-unknown-,0
fb778634-a05b-4bc4-b83b-37a65e1f2fc4,Shared room,Lapa,0
deaae689-a75a-407e-8f72-1082fad1c61d,Private room,-unknown-,0
85a74181-7dfd-4e0c-847a-be6c3f165f2b,Entire home/apt,GlÃ_ria,0
5d4424bc-ccce-43b5-ad3c-9011a1012d81,Private room,Lagoa,3
acd47406-82ba-4db8-a5f2-a4c43e9c49a0,Entire home/apt,-unknown-,4
efbd8ae0-75e5-4d05-be3a-1c150ce3a9fd,Entire home/apt,GlÃ_ria,11
8182ef9f-5555-4998-b070-754ac86f9b57,Entire home/apt,Barra da Tijuca,0
bdb84c23-b76a-4e8c-ae13-b2aaabced745,Entire home/apt,-unknown-,5
9102c937-01a7-43b4-894b-0b2f074b4f7a,Shared room,Riachuelo,0
51946c09-ac99-45a4-bade-9ab43edfe2a6,Entire home/apt,-unknown-,0
be46b9ad-733c-4414-830c-607260fec650,Entire home/apt,Barra da Tijuca,0
481bede4-8c34-4570-bcac-6341bef34b86,Entire home/apt,-unknown-,0
46543233-47ab-41dd-9dda-a3ae2b4c0ec4,Shared room,Botafogo,0
06364faa-667e-448e-8c4d-2231d9d4df19,Entire home/apt,Leme,0
6a2597a6-c42a-43f9-9b69-105d3727f70c,Entire home/apt,-unknown-,0
4368aba7-0ce5-4853-846b-0df756997e82,Entire home/apt,Recreio dos Bandeirantes,12
57802281-2544-4788-91fd-fec227c0ade2,Entire home/apt,Lagoa,0
a32cf3e9-77b2-44d7-8551-f25a9e48d454,Entire home/apt,-unknown-,11
a9d510d0-afb0-434e-80a6-8f764073b558,Entire home/apt,-unknown-,0
cf4e4c74-2b00-4b16-94e1-68dd52040b87,Entire home/apt,-unknown-,0
63c94def-d87e-4c48-b6c9-cf3add0beda1,Entire home/apt,Barra da Tijuca,0
57c17bc1-72fb-4701-a4eb-b450c3d0d679,Entire home/apt,Copacabana,1
05bd22c6-1080-4da6-a176-eb85074b95f6,Entire home/apt,-unknown-,0
61950bd1-b441-46e5-a08e-a605d52670b6,Entire home/apt,Botafogo,0
6ce08913-6044-4778-ae16-8412582cf22d,Entire home/apt,Copacabana,0
f2f67336-13dd-451e-9f91-48cd37a1fac1,Entire home/apt,Lapa,-7
ba420464-6a4f-4124-96a0-950812ca72bc,Entire home/apt,Botafogo,0
69d7bcb6-c4f7-4f73-9616-a5170495119b,Private room,Vila Isabel,0
721b5b54-eefc-4be0-9e54-77fa005f6561,Entire home/apt,Botafogo,1
867b5ad8-ef65-4c42-b79b-869fdb4211ec,Private room,Urca,0
bbedf9df-1cca-4525-a288-378537dace93,Entire home/apt,-unknown-,1
9722f3ae-43ac-4765-9d64-06b03fa46e09,Entire home/apt,Copacabana,18
a142a13f-fd2d-4296-ab9f-02abce887916,Entire home/apt,Copacabana,0
be13f27e-571a-45fc-8029-d8b557963ab3,Entire home/apt,Leblon,0
ea9d1e6b-122e-4dde-8768-291dd141fb7a,Entire home/apt,Ipanema,60
644daa33-4bb5-48ab-94f7-b2b950fd6898,Entire home/apt,HumaitÃ¡,0
7c11b15a-7bb4-43a6-a260-e8b557cff125,Entire home/apt,-unknown-,4
e1b27ef3-d2e4-4a05-8b90-b81e89e6a98a,Entire home/apt,-unknown-,0
0fd229c6-e295-4fb2-b7d2-37bd7f44c5ad,Entire home/apt,Botafogo,3
9dedf3c5-4ec1-4ac2-8dc3-e2099673935e,Entire home/apt,Barra da Tijuca,0
74f2507a-8fdc-4096-8bd0-ab75927bf418,Entire home/apt,-unknown-,16
4e6c3a0f-90d7-4b30-9f56-b60dc7964ea3,Entire home/apt,Copacabana,0
7bffc390-7938-42c9-9c97-1eae4db49536,Private room,-unknown-,17
4088cdbc-7055-4b11-b8ed-1ed878fd2d2f,Private room,-unknown-,0
d63815c1-fa29-448b-9890-151a0fdb23b1,Entire home/apt,Copacabana,0
4985175d-8dfd-40f7-b728-f115e7943c0f,Entire home/apt,-unknown-,0
4e8456b2-e307-4349-90d6-568f64c3facc,Entire home/apt,Ipanema,0
2e4cf016-7122-4292-8b9a-e6944a0b44c9,Entire home/apt,Botafogo,0
2236a3d4-e0e2-46bc-a23a-28fc9bef37b1,Private room,-unknown-,0
2a499e4a-07e7-45df-a9e8-c7d188885666,Private room,Copacabana,1
1501d474-406d-40fb-9fcd-32b76ec0ed24,Entire home/apt,Leblon,18
7383dd00-dcf9-4937-93f0-e02a70003515,Entire home/apt,-unknown-,0
32bf35ff-6bad-45a9-9739-938aba2169bb,Entire home/apt,-unknown-,2
632f8833-ab28-4909-9ccc-bf3b55d6d348,Entire home/apt,Copacabana,14
38f55e9b-01a8-4a0e-b8d1-73cc757cb562,Entire home/apt,-unknown-,1
9ac2c689-579d-4cbd-85d1-476beef4b1a0,Entire home/apt,Barra da Tijuca,0
2fb5657d-adff-4c3f-a79f-a0b55ec527c2,Entire home/apt,Lapa,0
13234d0d-2a2e-4826-b629-5890e261e906,Entire home/apt,-unknown-,1
78075c35-8054-4238-aae7-3ada480c014d,Entire home/apt,Copacabana,17
9b11794b-4114-4d3a-8cad-d0ef1fa95378,Entire home/apt,-unknown-,1
cd119af7-406c-4ef6-ac2c-2c84a6e4a44e,Entire home/apt,Copacabana,0
8377fbd7-9632-4fe1-9068-c9d457098a2e,Entire home/apt,-unknown-,0
f2c225f5-6171-4623-b07b-724b49d1c92d,Shared room,-unknown-,0
3a034f26-f94f-48d6-95dd-9e3a14d5767c,Entire home/apt,-unknown-,0
af65b3b0-6ec1-4f04-9755-16c4ec467999,Private room,Barra da Tijuca,17
d15e9c88-8d77-4172-abdd-d38d602c5397,Entire home/apt,Copacabana,6
5cdfb17a-a19a-498a-81b2-5203e3188380,Entire home/apt,-unknown-,1
7f8d3f8c-1cde-41a2-95c0-a7c50bc38863,Private room,-unknown-,1
9e685415-ee58-4f0f-97ce-ee7913b1c6a3,Entire home/apt,-unknown-,0
d9b7a11f-3dee-4e9f-a7db-03426e74da94,Private room,-unknown-,0
77da980e-d63d-401e-a6a8-cfd07186c406,Entire home/apt,Ipanema,20
5de8e215-5a9f-48df-af37-57efc86a4a07,Entire home/apt,Botafogo,0
add1bb93-2c7f-49f6-b41c-d001510a5b8c,Entire home/apt,-unknown-,0
f47a7512-51e8-4e45-bf65-c33f3edf4b92,Private room,-unknown-,0
5a69ec10-d846-460c-a74b-c1e2d415f254,Entire home/apt,-unknown-,0
2f63fa8a-6c03-4241-8211-b26128d63a65,Entire home/apt,-unknown-,1
6708615a-6f20-489a-b26e-0e09a0282f16,Entire home/apt,-unknown-,0
bc28d977-2953-40d1-a0dd-0593bc47ea3c,Entire home/apt,Copacabana,15
b914173e-7c77-46cd-a282-361f4fd80a75,Entire home/apt,-unknown-,0
b5e4c19f-e8ef-4988-9fb3-ed884d18f57f,Entire home/apt,Ipanema,110
2c2d1497-ccaf-4d0b-a46f-b562a846f1a0,Entire home/apt,Ipanema,0
0f800063-e3f5-4ddb-a971-9c90efc255ac,Entire home/apt,Barra da Tijuca,26
0a3df97d-89ce-4854-94e9-7d601bce50ad,Entire home/apt,Copacabana,0
b2a74bcf-b675-408a-9ca4-b3564ab4c56f,Entire home/apt,MaracanÃ£,0
e61d4020-e14d-42df-b4df-fd1448cc1621,Entire home/apt,-unknown-,9
b26c5acd-a6b1-44df-bafd-3aa178afd1f1,Private room,Engenho de Dentro,5
09272577-0108-48bd-a318-7e78b20f0cfc,Entire home/apt,-unknown-,0
a02013c0-95f3-40b1-ae36-e5af72464ecf,Entire home/apt,-unknown-,0
d8a6f035-a6b2-48b9-bb20-d6963440d133,Entire home/apt,-unknown-,1
90fde0bb-99ac-4500-8e9e-cb9ba0e34e88,Entire home/apt,-unknown-,29
c82d7059-31e1-4fc0-82f0-163599b20043,Private room,-unknown-,2
04c0ae55-d870-4bb4-bb24-c3eef57d3516,Private room,-unknown-,0
af191e00-7793-4b2b-b165-c2cf35a7e7b3,Entire home/apt,Ipanema,13
82fa13fd-d765-4ead-97ae-8494d4bd78a3,Entire home/apt,Santa Teresa,0
